Image,Segmentation,Transcription,Threshold
g06-042k-02.png,ok,"6tic douloureux. As early as 1830, when Anglesey",182
g06-042k-03.png,ok,"believed himself to be on the point of death,",182
g06-042k-04.png,ok,the new German curative method known as,182
g06-042k-05.png,ok,homoeopathy had been brought to his notice.,162
g06-042l-00.png,ok,"Nor is this to be wondered at, for even today, in the",186
g06-042l-01.png,err,"1960s, no cure has been found for the 6tic douloureux.",186
g06-042l-02.png,ok,"As early as 1830, when Anglesey believed himself to be",186
g06-042l-03.png,ok,"on the point of death, the new German curative method",186
g06-042l-04.png,ok,known as homoeopathy had been brought to his notice.,186
g06-042m-00.png,ok,"Nor is this to be wondered at, for even today,",182
g06-042m-01.png,ok,"in the 1960s, no cure has been found for the",182
g06-042m-02.png,ok,"6tic douloureux. As early as 1830, when",182
g06-042m-03.png,ok,Anglesey believed himself to be on the,182
g06-042m-04.png,ok,"point of death, the new German curative",182
g06-042m-05.png,ok,method known as homoeopathy had,182
g06-042m-06.png,ok,been brought to his notice.,182
g06-042n-00.png,ok,"Nor is this to be wondered at, for even",191
g06-042n-01.png,ok,"today, in the 1960s, no cure has been",191
g06-042n-02.png,ok,found for the 6tic douloureux. As early,191
g06-042n-03.png,ok,"as 1830, when Anglesey believed himself",191
g06-042n-04.png,err,"to be on the point of death, the new",191
g06-042n-05.png,ok,German curative method known as,186
g06-042n-06.png,ok,homoeopathy had been brought to his,186
g06-042n-07.png,err,notice.,191
g06-042o-00.png,ok,"Nor is this to be wondered at, for even",185
g06-042o-01.png,ok,"today, in the 1960s, no cure has been",186
g06-042o-02.png,err,found for the 6tic douloureux. As early,187
g06-042o-03.png,err,"as 1830, when Anglesey believed him-",189
g06-042o-04.png,ok,"self to be on the point of death,",189
g06-042o-05.png,ok,the new German curative method,191
g06-042o-06.png,ok,known as homoeopathy had been,189
g06-042o-07.png,ok,brought to his notice.,187
g06-042p-00.png,ok,"Nor is this to be wondered at, for even today, in the",192
g06-042p-01.png,ok,"1960s, no cure has been found for the 6tic douloureux.",192
g06-042p-02.png,ok,"As early as 1830, when Anglesey believed himself to",195
g06-042p-03.png,ok,"be on the point of death, the new German curative",194
g06-042p-04.png,ok,method known as homoeopathy had been brought,197
g06-042p-05.png,ok,to his notice.,193
g06-042r-00.png,ok,"Nor is this to be wondered at, for even today, in",168
g06-042r-01.png,ok,"the 1960s, no cure has been found for the 6tic",167
g06-042r-02.png,ok,"douloureux. As early as 1830, when Anglesey believed",166
g06-042r-03.png,err,"himself to be on the point of death, the new",167
g06-042r-04.png,ok,German curative method known as homoeopathy,165
g06-042r-05.png,ok,had been brought to his notice.,167
g06-045a-00.png,ok,"In April of that year his first wife's brother-in-law,",182
g06-045a-01.png,ok,"the diplomatist Lord Ponsonby, had written to",182
g06-045a-02.png,ok,"advise Anglesey to give the system a trial, adding",182
g06-045a-03.png,ok,that it was being cultivated with extraordinary,182
g06-045a-04.png,ok,"success in France and Italy, and that he",182
g06-045a-05.png,ok,himself was being treated under a doctor who,182
g06-045a-06.png,ok,"had studied under its founder, the aged",182
g06-045a-07.png,ok,Dr. Samuel Hahnemann.,182
g06-045b-00.png,ok,In April of that year his first wife's,166
g06-045b-01.png,ok,"brother-in-law, the diplomatist Lord",163
g06-045b-02.png,ok,"Ponsonby, had written to advise Anglesey to",163
g06-045b-03.png,ok,"give the system a trial, adding that it",163
g06-045b-04.png,ok,was being cultivated with extraordinary,163
g06-045b-05.png,ok,"success in France and Italy, and that",161
g06-045b-06.png,ok,he himself was being treated under a,160
g06-045b-07.png,ok,doctor who had studied under its,159
g06-045b-08.png,ok,"founder, the aged Dr. Samuel",159
g06-045b-09.png,ok,Hahnemann.,155
g06-045c-00.png,err,"In April of that year his first wife's brother-in-law,",182
g06-045c-01.png,ok,"the diplomatist Lord Ponsonby, had written to advise",182
g06-045c-02.png,ok,"Anglesey to give the system a trial, adding that",182
g06-045c-03.png,ok,it was being cultivated with extraordinary success in,182
g06-045c-04.png,ok,"France and Italy, and that he himself was being",182
g06-045c-05.png,ok,treated under a doctor who had studied under,182
g06-045c-06.png,ok,"its founder, the aged Dr. Samuel Hahnemann.",182
g06-045d-00.png,err,"In April of that year his first wife's brother-in-law, the",182
g06-045d-01.png,ok,"diplomatist Lord Ponsonby, had written to advise Anglesey",182
g06-045d-02.png,ok,"to give the system a trial, adding that it was being",182
g06-045d-03.png,ok,"cultivated with extraordinary success in France and Italy,",182
g06-045d-04.png,ok,and that he himself was being treated under a doctor,182
g06-045d-05.png,ok,"who had studied under its founder, the aged Dr. Samuel",182
g06-045d-06.png,ok,Hahnemann.,162
g06-045e-00.png,err,"In April of that year his first wife's brother-in-law, the",162
g06-045e-01.png,err,"diplomatist Lord Ponsonby, had written to advise Anglesey",162
g06-045e-02.png,ok,"to give the system a trial, adding that it was being",162
g06-045e-03.png,ok,"cultivated with extraordinary success in France and Italy,",162
g06-045e-04.png,ok,and that he himself was being treated under a doctor,162
g06-045e-05.png,ok,"who had studied under its founder, the aged Dr. Samuel",162
g06-045e-06.png,ok,Hahnemann.,162
g06-045f-00.png,ok,"In April of that year his first wife's brother-in-law, the",191
g06-045f-01.png,ok,"diplomatist Lord Ponsonby, had written to advise Anglesey to give the",186
g06-045f-02.png,ok,"system a trial, adding that it was being cultivated with extraordinary",191
g06-045f-03.png,err,"success in France and Italy, and that he himself was being treated",191
g06-045f-04.png,ok,"under a doctor who had studied under its founder, the aged Dr.",191
g06-045f-05.png,ok,Samuel Hahnemann.,186
g06-045g-00.png,ok,"In April of that year his first wife's brother-in-law, the",182
g06-045g-01.png,ok,"diplomatist Lord Ponsonby, had written to advise Anglesey",182
g06-045g-02.png,ok,"to give the system a trial, adding that it was being cultivated",182
g06-045g-03.png,ok,"with extraordinary success in France and Italy, and that he",182
g06-045g-04.png,ok,himself was being treated under a doctor who had studied,182
g06-045g-05.png,ok,"under its founder, the aged Dr. Samuel Hahnemann.",162
g06-045h-00.png,err,"In April of that year his first wife's brother-in-law,",182
g06-045h-01.png,ok,"the diplomatist Lord Ponsonby, had written to",182
g06-045h-02.png,err,"advise Anglesey to give the system a trial, adding",182
g06-045h-03.png,ok,that it was being cultivated with extraordinary,182
g06-045h-04.png,err,"success in France and Italy, and that he",182
g06-045h-05.png,ok,himself was being treated under a doctor who,182
g06-045h-06.png,ok,"had studied under its founder, the aged",182
g06-045h-07.png,ok,Dr. Samuel Hahnemann.,182
g06-045i-00.png,ok,"In April of that year his first wife's brother-in-law,",162
g06-045i-01.png,ok,"the diplomatist Lord Ponsonby, had written to advise",162
g06-045i-02.png,ok,"Anglesey to give the system a trial, adding that it was",162
g06-045i-03.png,ok,being cultivated with extraordinary success in France and,162
g06-045i-04.png,ok,"Italy, and that he himself was being treated under a",162
g06-045i-05.png,ok,"doctor who had studied under its founder, the aged",162
g06-045i-06.png,err,Dr. Samuel Hahnemann.,162
g06-045j-00.png,ok,In April of that year his first wife's brother-,182
g06-045j-01.png,ok,"in-law, the diplomatist Lord Ponsonby, had",182
g06-045j-02.png,ok,written to advise Anglesey to give the system,182
g06-045j-03.png,ok,"a trial, adding that it was being cultivated",182
g06-045j-04.png,ok,with extraordinary success in France and,182
g06-045j-05.png,ok,"Italy, and that he himself was being",182
g06-045j-06.png,ok,treated under a doctor who had studied,182
g06-045j-07.png,ok,"under its founder, the aged Dr. Samuel",182
g06-045j-08.png,ok,Hahnemann.,182
g06-045k-00.png,err,"In April of that year his first wife's brother-in-law,",167
g06-045k-01.png,ok,"the diplomatist Lord Ponsonby, had written to advise",166
g06-045k-02.png,ok,"Anglesey to give the system a trial, adding that it",166
g06-045k-03.png,ok,was being cultivated with extraordinary success in,166
g06-045k-04.png,ok,"France and Italy, and that he himself was being",166
g06-045k-05.png,ok,treated under a doctor who had studied under,164
g06-045k-06.png,ok,"its founder, the aged Dr. Samuel Hahnemann.",164
g06-045l-00.png,ok,"In April of that year his first wife's brother-in-law, the",186
g06-045l-01.png,ok,"diplomatist Lord Ponsonby, had written to advise Anglesey",186
g06-045l-02.png,ok,"to give the system a trial, adding that it was being",186
g06-045l-03.png,ok,cultivated with extraordinary success in France and,186
g06-045l-04.png,ok,"Italy, and that he himself was being treated under a",186
g06-045l-05.png,ok,"doctor who had studied under its founder, the aged",186
g06-045l-06.png,ok,Dr. Samuel Hahnemann.,182
g06-045m-00.png,ok,In April of that year his first wife's,182
g06-045m-01.png,ok,"brother-in-law, the diplomatist Lord Ponsonby,",182
g06-045m-02.png,ok,had written to advise Anglesey to give the,182
g06-045m-03.png,ok,"system a trial, adding that it was being",182
g06-045m-04.png,ok,cultivated with extraordinary success in,182
g06-045m-05.png,ok,"France and Italy, and that he himself was",182
g06-045m-06.png,ok,being treated under a doctor who had,182
g06-045m-07.png,ok,"studied under its founder, the aged",182
g06-045m-08.png,ok,Dr. Samuel Hahnemann.,182
g06-045n-00.png,ok,In April of that year his first wife's,191
g06-045n-01.png,ok,"brother-in-law, the diplomatist Lord",191
g06-045n-02.png,ok,"Ponsonby, had written to advise Angle-",191
g06-045n-03.png,ok,"sey to give the system a trial, adding",191
g06-045n-04.png,ok,that it was being cultivated with,191
g06-045n-05.png,ok,extraordinary success in France and,186
g06-045n-06.png,ok,"Italy, and that he himself was being",191
g06-045n-07.png,ok,treated under a doctor who had,191
g06-045n-08.png,ok,"studied under its founder, the aged",186
g06-045n-09.png,ok,Dr. Samuel Hahnemann.,186
g06-045o-00.png,ok,In April of that year his first wife's bro-,185
g06-045o-01.png,ok,"ther-in-law, the diplomatist Lord Pon-",184
g06-045o-02.png,ok,"sonby, had written to advise Anglesey",187
g06-045o-03.png,ok,"to give the system a trial, adding that it",187
g06-045o-04.png,ok,was being cultivated with extraordinary,186
g06-045o-05.png,ok,"success in France and Italy, and that",185
g06-045o-06.png,ok,he himself was being treated under,182
g06-045o-07.png,ok,a doctor who had studied under,188
g06-045o-08.png,ok,"its founder, the aged Dr. Samuel",190
g06-045o-09.png,ok,Hahnemann.,189
g06-045p-00.png,ok,"In April of that year his first wife's brother-in-law, the diplomatist",185
g06-045p-01.png,ok,"Lord Ponsonby, had written to advise Anglesey to give the",191
g06-045p-02.png,ok,"system a trial, adding that it was being cultivated with",191
g06-045p-03.png,ok,"extraordinary success in France and Italy, and that he",195
g06-045p-04.png,ok,himself was being treated under a doctor who had,197
g06-045p-05.png,ok,"studied under its founder, the aged Dr. Samuel",199
g06-045p-06.png,ok,Hahnemann.,197
g06-045r-00.png,err,"In April of that year his first wife's brother-in-law,",168
g06-045r-01.png,ok,"the diplomatist Lord Ponsonby, had written to advise",168
g06-045r-02.png,ok,"Anglesey to give the system a trial, adding that it was",166
g06-045r-03.png,ok,being cultivated with extraordinary success in France,168
g06-045r-04.png,ok,"and Italy, and that he himself was being treated under",166
g06-045r-05.png,ok,"a doctor who had studied under its founder, the aged",167
g06-045r-06.png,ok,Dr. Samuel Hahnemann.,165
g06-047a-00.png,ok,"This remarkable man of medicine, whom Sir Francis",182
g06-047a-01.png,ok,Burdett described to Anglesey a year or two later,182
g06-047a-02.png,ok,as 'more like a God upon earth than a human,182
g06-047a-03.png,err,"being', had an increasing number of disciples",182
g06-047a-04.png,err,among unorthodox medical men in the cities,182
g06-047a-05.png,ok,"of Europe. One of these was the Neapolitan,",182
g06-047a-06.png,ok,"Dr Giuseppe Mauro, whom Anglesey consulted",182
g06-047a-07.png,ok,in # May 1834.,182
g06-047b-00.png,ok,"This remarkable man of medicine, whom Sir Francis",164
g06-047b-01.png,ok,Burdett described to Anglesey a year or two,164
g06-047b-02.png,ok,later as 'more like a God upon earth than,161
g06-047b-03.png,ok,"a human being', had an increasing number",160
g06-047b-04.png,ok,of disciples among unorthodox medical men,160
g06-047b-05.png,ok,in the cities of Europe. One of these,158
g06-047b-06.png,ok,"was the Neapolitan, Dr Giuseppe Mauro,",160
g06-047b-07.png,ok,whom Anglesey consulted in May 1834.,161
g06-047c-00.png,ok,"This remarkable man of medicine, whom Sir Francis",182
g06-047c-01.png,ok,Burdett described to Anglesey a year or two,182
g06-047c-02.png,err,later as 'more like a God upon earth than,182
g06-047c-03.png,ok,"a human being', had an increasing number of",182
g06-047c-04.png,ok,disciples among unorthodox medical men in the,182
g06-047c-05.png,ok,cities of Europe. One of these was the,182
g06-047c-06.png,ok,"Neapolitan, Dr Giuseppe Mauro, whom Anglesey",182
g06-047c-07.png,ok,consulted in May 1834.,182
g06-047d-00.png,ok,"This remarkable man of medicine, whom Sir Francis",182
g06-047d-01.png,ok,Burdett described to Anglesey a year or two later as,182
g06-047d-02.png,ok,"'more like a God upon earth than a human being',",182
