Image,Transcription,Length
115_082_002_02_22.png,"have been convicted of divers felonies , the sums pay-",54
115_082_002_02_23.png,-able on account thereof shall not in the whole ex-,51
115_082_002_02_24.png,-ceed the several utmost sums respectively above,48
115_082_002_02_26.png,Art . 21 . To keep the management of the said in-,49
115_082_002_02_27.png,-tended Penitentiary Establishment the more constantly,54
115_082_003_02_01.png,and effectually under the eye of justice it is hereby,53
115_082_003_02_02.png,also agreed that the said first intended Governor and,53
115_082_003_02_03.png,his said Successors shall on the first day of every,51
115_082_003_02_04.png,term by themselves respectively or their sufficient,51
115_082_003_02_05.png,Deputy present to the Court of King ' s Bench a,47
115_082_003_02_06.png,"Report , exhibiting in detail the whole state , moral",53
115_082_003_02_07.png,and medical of the establishment  :  together with the,54
115_082_003_02_08.png,"economical state thereof , at least in so far as the pub-",57
115_082_003_02_09.png,-lic  on behalf of the Prisoners is interested therein  :,57
115_082_003_02_10.png,and moreover that they shall also by such Deputy or,51
115_082_003_02_11.png,"if thereto ordered or required by the Court in person ,",55
115_082_003_02_12.png,"then and there , as well as on any other day or days",52
115_082_003_02_13.png,"on summons from the Court , or in Vacation time from",52
115_082_003_02_14.png,any Judge thereof full true and perfect answer make to,54
115_082_003_02_15.png,all such questions as shall be put to them in rela-,51
115_082_003_02_16.png,-tion thereto not only on the part of the Court or Officer,58
115_082_003_02_17.png,"of the Crown , but by leave of the Court on the part",52
115_082_003_02_18.png,of any other person whatsoever .,32
115_082_003_02_19.png,Art . 22 . And Whereas by a Report made to the Honourable,57
115_082_003_02_20.png,the House of Commons by a Committee of the said,47
115_082_003_02_21.png,"House , and dated the 22nd day of March 1784 it appears ,",57
115_082_003_02_22.png,that according to the first estimates made by Messrs :,54
115_082_003_02_23.png,Blackburn & Hardwick Architects of the expence of erecti-,57
115_082_003_02_24.png,-ng Penitentiary Houses fit for the reception of 900,52
115_082_003_02_25.png,Prisoners according to the plan prescribed by the Statute of,60
115_082_003_02_26.png,the 19 of his Majesty Chapter 74 the same would have,52
115_082_003_02_27.png,"amounted to the sum of  £210,352 making for the",47
115_082_004_02_01.png,said hereby intended number of 1000 prisoners the sum,53
115_082_004_02_02.png,"of  £233,724,,8,,10 1/2 and according to the reduced estimate",61
115_082_004_02_03.png,afterwards made by the said Architects would for the,52
115_082_004_02_04.png,"said number of 1000 have amounted to  £183,652 : 4 : 5 1/4",58
115_082_004_02_05.png,exclusive of the expences of fitting up and stocking,52
115_082_004_02_06.png,the said establishment all which expences together,50
115_082_004_02_07.png,considering the usual and almost unavoidable dif-,49
115_082_004_02_08.png,-ference between estimated and actual expence could,51
115_082_004_02_09.png,"not reasonably be reckoned at less than  £215,000 in",52
115_082_004_02_10.png,the whole insomuch that the said Jeremy Bentham,47
115_082_004_02_11.png,whensoever he shall have fulfilled the present agree-,53
115_082_004_02_13.png,-ment in relation to the intended establishment with,52
115_082_004_02_14.png,the fitting up and stocking of the same may reason-,51
115_082_004_02_16.png,-ably be computed to have save the public to the,48
115_082_004_02_18.png,"amount of at least  £200,000 out of   £215,000 in respect",57
115_082_004_02_20.png,"of the same And Whereas the sum of  £15,000 being",49
115_082_004_02_21.png,all that will remain of the said allowed sum of,47
115_082_004_02_22.png,"£27,000 after sitting apart the sum of  £12,000 for the",55
115_082_004_02_23.png,maintenance of the said thousand Prisoners for one,50
115_082_004_02_24.png,year is not by any means a sufficient allowance for,51
115_082_004_02_25.png,the expence of building fitting up and stocking as a-,53
115_082_004_02_26.png,-foresaid but only a partial allowance towards the,50
115_082_004_02_27.png,same the bulk of the expenditure necessary for the,50
115_082_004_02_28.png,same being accordingly made up or to be made up by,50
115_082_004_02_29.png,and out of the private fortune or saved by the inge-,52
115_082_004_02_30.png,-nuity of the said Jeremy and the said Samuel Ben-,50
115_082_004_02_31.png,-tham or one of them And Whereas if such buildings,50
115_082_004_02_32.png,improvements and stock were not to be the property,50
115_083_001_02_01.png,of the said intended Managers the encouragement,47
115_083_001_02_02.png,necessary to induce them to contribute by their own,51
115_083_001_02_03.png,money to the improvement of the said establish-,47
115_083_001_02_04.png,"-ment would be in great measure wanting , And Where-",52
115_083_001_02_05.png,-as on the other hand the fee simple of the said,48
115_083_001_02_06.png,piece of ground will when purchased be according,48
115_083_001_02_07.png,to the provision of the said Statute vested in some,51
115_083_001_02_08.png,Feoffee appointed for that purpose by the King ' s Ma-,54
115_083_001_02_09.png,-jesty his Heirs or Successors which Feoffee might after,56
115_083_001_02_10.png,the decease of the survivor of the said Jeremy and,50
115_083_001_02_11.png,Samuel Bentham under the powers of the said,43
115_083_001_02_12.png,Act might if some provision were not herein and here-,53
115_083_001_02_13.png,-by made to the contray take possession of the whole,52
115_083_001_02_14.png,establishmnent and so occupy or dispose of the same,51
115_083_001_02_15.png,as to deprive the legal representatives of the said,51
115_083_001_02_16.png,Jeremy and the said Samuel Bentham of all benefit,49
115_083_001_02_17.png,from the said Buildings improvements and personal,49
115_083_001_02_18.png,estate Now therefore it is hereby declared and agreed,53
115_083_001_02_19.png,that upon the decease of the Survivor of the said Je-,53
115_083_001_02_21.png,-remy and the said Samuel there shall be any per-,49
115_083_001_02_22.png,-son duly appointed by his Majesty as Feoffee to stand,54
115_083_001_02_23.png,seized of the premises at and from the term of such,51
115_083_001_02_24.png,decease then such Feoffee shall stand seized of the said,56
115_083_001_02_25.png,real Estate and possessed of the said Stock and other per-,58
115_083_001_02_26.png,-sonal Estate occupied with the same in trust to permit,55
115_083_001_02_27.png,the same to be occupied and enjoy ' d by the Devisee or,55
115_083_002_02_01.png,Devisees of such survivor as aforesaid and in default,53
115_083_002_02_02.png,of such devisee or devisees then by the Executor or Exe-,56
115_083_002_02_03.png,-cutors Administrator or Administrators of or person or,55
115_083_002_02_04.png,persons intitled to take out Administration to the,50
115_083_002_02_05.png,personal estate of such survivor as aforesaid untill,52
115_083_002_02_06.png,due satisfaction shall have been made to the estate of,54
115_083_002_02_07.png,such survivor as well as for the value of the said Buil-,56
115_083_002_02_08.png,-dings and other irremoveable improvements of every,51
115_083_002_02_09.png,kind made in or upon said land or any part thereof,50
115_083_002_02_10.png,as for the moveable stock remaining thereon and,47
115_083_002_02_11.png,occupied therewith And in default of such Feoffee so,52
115_083_002_02_12.png,appointed such seizin and possession as aforesaid shall,55
115_083_002_02_13.png,remain and continue in such legal representatives or per-,57
115_083_002_02_14.png,to take out administration,26
115_083_002_02_15.png,-sons intitled representation as aforesaid And all such,55
115_083_002_02_16.png,allowances as under the terms of the agreement were,51
115_083_002_02_17.png,made or to have been made to such Survivor for or on,52
115_083_002_02_18.png,account of the maintenance of the said establishment,52
115_083_002_02_19.png,shall during the same period continue to be made,48
115_083_002_02_20.png,unto the person or persons so seized and possessed as,53
115_083_002_02_21.png,aforesaid :  the value of such buildings improvements,53
115_083_002_02_22.png,and stock to be settled by two referees one to be appointed,59
115_083_002_02_23.png,by the Lord High Treasurer or Lords Commissioners,49
115_083_002_02_25.png,"of the Treasury for the time being , the other by the per-",58
115_083_002_02_26.png,-son or persons so seized and possessed or intitled so to be,60
115_083_002_02_27.png,as aforesaid and with power to appoint an umpire .,50
115_084_001_02_01.png,"Articles of Agreement had , made , concluded & agreed",53
115_084_001_02_02.png,upon this day of in the thirty fifth year of,44
115_084_001_02_03.png,"our Sovereign Lord George the 3rd , by the Grace of God of Great",64
115_084_001_02_04.png,"Britain France and Ireland King  , Defender of the faith &",58
115_084_001_02_05.png,so forth  :  and in the year of our Lord one thousand seven,59
115_084_001_02_06.png,"hundred and ninety five  , between The Right Honourable the",59
115_084_001_02_07.png,Lords Commissioners of his Majesty ' s Treasury on the part,59
115_084_001_02_08.png,and behalf of his Majesty of the one part and Jeremy,52
115_084_001_02_09.png,"Bentham of Lincoln ' s Inn Esquire  , of the other part .",57
115_084_001_02_10.png,Whereas in and by the Statute passed on the seventh,51
115_084_001_02_11.png,day of July in the year of our Lord one thousand seven hun-,59
115_084_001_02_12.png,-dred & ninety four and his Majesty ' s reign the thirty fourth,63
115_084_001_02_13.png,intitled An Act for erecting a Penitentiary House or Houses,59
115_084_001_02_14.png,for confining and employing Convicts it is provided among,57
115_084_001_02_15.png,other things that the Commissioners of the Treasury for the,59
115_084_001_02_16.png,time being after fixing upon a certain piece of Ground therein,62
115_084_001_02_17.png,described for the purpose of causing to be erected thereupon one,64
115_084_001_02_18.png,"or more Penitentiary House or Houses  , for the purpose of con-",63
115_084_001_02_19.png,-fining and employing in hard labour such Convicts as are,57
115_084_001_02_20.png,"therein also described  , and appointing a Feoffee for the ma-",62
115_084_001_02_21.png,"-king purchase thereof in manner therein also mentioned ,",57
115_084_001_02_22.png,may contract or agree with any person or persons for the,56
